"","loadings.PC1","loadings.PC2","loadings.PC3","loadings.PC4","loadings.PC5","loadings.PC6","loadings.PC7","loadings.PC8","loadings.PC9","loadings.PC10","loadings.PC11","loadings.PC12"
"b2593",0.0135747348257534,0.00738028426316462,0.012658075502728,-0.00968067658684692,0.00838045972923999,-0.0479883065609051,0.0216260802977392,0.0302143571669189,0.00442849286998823,1.65196661210982e-05,0.0226286799624969,-0.000981083697246185
"b2602",-0.00785065170440871,0.0161582206382771,0.00438716430285046,-0.0178838432745412,-0.0267552498269841,-0.0503048923270984,-0.0210295305380365,-0.0272455242851542,-0.00487780654390982,0.0343103428945751,0.00323491869442,0.00292228342016439
"b2604",0.0192371835765362,-0.00710563917279831,-0.00395215233177699,0.0145876545653217,-0.0207699609491814,-0.00528447112041634,-0.00237210155005368,-0.00993866338646983,-0.00772353187786513,-0.0101892664458119,-0.00613967790604041,-0.000998767202009678
"b2606",-0.0197329129364728,0.00679814010508069,0.00611554555115848,0.0179065846764248,0.00446552096731863,0.00388258310975,-0.00156347385493514,-0.00731092276636782,0.00696665211932618,-0.0116748876805999,-0.00832862482484003,0.000741902197125008
"b4461",0.0201646335277778,0.00495152411861932,-0.000714488061300702,-0.00168093356896152,0.00220233253411239,-0.00842898215792382,0.00853725653005482,0.00884339419331076,0.00317911859890041,0.00421970898713499,0.0223997239152876,-0.0001205248169312
"b2616",0.020317499014992,0.00956689005239628,0.00506871857381422,0.00029658932473684,-0.00848980011534144,-5.36374332254604e-05,-0.00453791807296904,-0.000560561528724056,0.0016919536992506,-0.00358280433803736,-0.00409059931095085,-0.000101859063443433
"b2625",0.0100531629300792,-0.0190101016585267,0.00468918925778847,0.0180166777504602,0.0045165048657078,-0.0437157656786775,-0.0244754617268476,0.0132080252386596,0.0236540426640679,-0.0260664196281804,0.0323694044655006,0.000700971156764372
"b2627",-0.00293486073500378,6.04979734464778e-05,0.0395087833914144,-0.0354521565591112,-0.0210656244111142,-0.0357352976472773,-0.0172921620080258,-0.0139268894369941,0.00745057333889683,0.00762500485174292,0.0345688489083263,0.000686610581465941
"b2629",0.0179145880367158,-0.00443006705980231,-0.0164087238909385,-0.0106255840438843,0.00552801838975493,-0.00412348157528491,0.00554251775967171,0.00357744841201369,0.0295680884534556,0.0245133706765453,0.0228014644782688,0.00105549247610949
"b2630",0.0200385614823353,-0.00871134981774006,-0.0124860658517109,-0.000567136436072468,-0.00534640899525498,-0.00857758494953901,0.000743765984956218,-0.00331454486545818,0.00529733419546831,0.00148299823115511,0.00340718740663592,-0.00210945370461893
"b2633",0.000638000613170012,0.00133665558307724,0.0113657155195869,0.00941691346913385,0.0279895539526875,-0.0132127139558461,-0.00544985966413126,-0.0313685384423298,-0.0069862371851834,-0.0486372408245609,-0.0799517215912785,0.000812076896333976
"b2638",-0.0196555391793476,0.00625257667436556,0.00150650168328102,0.00412238086355407,-0.0199636515309147,-0.00411686267436073,-0.0146947249386926,-0.00798381094598416,0.00799511616467373,0.00548209208744314,-0.00152434949395243,0.000512464281009276
"b2641",-0.0057783885321608,0.00680743389352978,0.00875412913470517,0.0384201027967871,0.0250201881058524,-0.0288374001462453,-0.00595263167772857,-0.0112841512091522,-0.0204838688268609,-0.0627284551037107,0.0199675244057966,-0.000576502283020021
"b4548",0.00717716400696589,-0.0139136128429248,-0.0434061432641214,0.0211905827036413,0.00192174146880659,-0.00292456059394876,0.02910697413049,-0.00883605457428552,-0.00922387390624767,0.0413125748242581,0.00882692207422908,-0.00223105367959714
"b2645",0.00665065779652712,-0.0101629101801665,-0.00721551067496509,0.0371221202206441,0.00902120548319558,-0.0321792608036131,-0.0266952867506524,0.0550879318637728,-0.0100458961785788,0.0192733790807575,0.0115737459521287,0.00337423996825609
"b2660",0.0173575308714498,0.0131622270375043,-0.0186902462970993,-0.01920693779455,-0.0187952661880167,-0.00451079217966953,-0.00969638347737701,0.0134190623492096,0.00271073704377025,-0.000284440452249406,-0.0019839488792572,0.0010365928740182
"b2662",0.0202548764882825,0.00492701383774712,0.00169000860489981,-0.000554518790619216,0.0068043214833289,0.000289397844765666,-0.0164557967587445,0.0133932892992052,-0.00276954615284109,-9.14203872703646e-05,0.00466660745265888,0.000907378973873264
"b2669",-0.0182351617197253,-0.0155153035365357,-0.00563730599971774,-0.00963717396330343,-0.00399200267140675,-0.000135762854489878,0.0183044294322249,0.0218899433231571,-0.00637071977773385,0.0117144854358677,8.86512226057254e-05,-0.00186386712027955
"b2673",-0.0207931137269289,0.00056229717280798,0.00659582652944099,0.00138144006854081,-0.00646958465765982,-0.00352051745694186,0.0014104547098348,0.00118335532369471,0.000410522364969316,0.00636160851796263,0.00215795173825563,-0.000768023005818378
"b2676",-0.0204434351949978,-0.005289507925321,0.0092988772161995,9.02508246346647e-07,-0.0030516561356538,-0.00928178150662831,-0.00173447943624839,-0.00363358533779789,-0.00391186409542256,0.00825961339040956,-0.000136622976043398,-0.0022321812042163
"b2677",0.0202605740239729,-0.0085295864324199,-0.00545995620735235,0.00925300813417213,-0.000396405118014515,0.000792481346078265,0.00932866973811567,0.00579080357798011,-0.00147756199752699,0.00220239744473397,-0.00092785395936972,-0.000863331670352851
"b2681",0.0200727108650354,0.00893442517896811,-0.0119490640007306,0.00328882528308192,-0.00744817307835871,0.000248449164465593,-0.000173753929006114,0.000381821064864818,-0.00382678760187812,0.00031827303893778,0.00810354539961641,-0.0015171265579271
"b2683",0.0198319706807784,-0.00574865504645893,0.00251912588484277,-0.00162623330363933,-0.00351326980334073,-0.0144418664693505,0.00351273337544438,-0.0034959422044441,0.0243579595626423,0.00373104786703821,0.00908816034007744,0.000258627421244827
"b2684",0.0210235438353306,5.79495451824057e-05,5.99799474196555e-05,0.000815589214541493,-0.00103712188314897,0.00178478375288813,-0.00115661546438852,-0.0013943440102447,-0.0004796114751603,0.000667206824660936,-0.000168713672066027,-0.000517410879269401
"b2690",0.0189217066827769,0.00789555368088122,-0.0223485665467845,0.00259283311127677,-0.000475216033500217,0.00750552916880622,0.011752501800452,0.00100978180593087,-0.00537990946552202,0.00366583680828084,-0.0136434672304476,0.000196925871885378
"b2699",0.0205319842884649,0.00383919131219004,0.00536862014965956,-6.2628036010978e-05,0.0121229030960191,0.00793147830191987,-0.00219307187933558,-0.00196138749150597,-0.00371437175012997,-0.00184039569251214,0.00066222378770367,0.0020220121042759
"b2700",0.0135047792369436,-0.00230255778137267,-0.0297318827179151,0.00438587672652738,0.040641908598969,-0.0119974372944583,-0.00671670615234164,0.0173210174331801,0.00729970032966081,0.0254649350070565,0.00938392657722725,0.00176400186646721
"b2708",0.0153860524349462,0.0213952467035386,-0.00732891691897279,-0.00665546739364669,-0.00434215196230595,-0.0196360980897758,0.0131365806818666,0.0139023352112774,0.0206155690964078,0.00777761698954539,0.0326040692432265,0.000976134247007396
"b2709",0.0125618159814762,-0.0145578946397099,-0.00701668018092254,0.0146134394436579,0.0100850284658007,-0.0184069318595106,0.00918558462302476,-0.0382368462955562,-0.0514741551116844,-0.0161395480954353,-0.011262081321106,-0.00106818407515824
"b2710",0.0195545647501438,0.0129766061935609,0.000957370573086176,-0.00233438941789146,-0.011728041420011,-0.00127510017315639,-0.00657218321857298,0.00507661147533778,-0.0153577233605888,-0.00126441296695628,0.00455276667214724,0.000572026657575018
"b2714",0.0113229350042502,0.0117547191089141,-0.0389759653277237,-0.00837249703513222,0.026724721060625,0.00611910113939072,-0.0093074025599364,-0.0295148947152021,-0.0220133242905323,0.00295460403559642,0.0144716551938861,0.00187526739555142
"b2715",0.018852820314285,0.0119013154824088,-0.00339397419159507,0.00485522838672306,-0.0147328225988401,-0.00913772107553398,0.00504154645755219,-0.003741730841645,-0.00672088793059662,0.0229766979631033,0.0171607321839164,0.000654953792872623
"b2720",0.0087382410203134,-0.00540288392466273,-0.00439303124417506,-0.015220688738608,-0.0481138620870401,-0.012294123933043,0.0214068272718514,0.0390075719181118,0.0172871804354761,0.0406386110113088,0.01407446408337,-0.00293802607374383
"b2721",0.0169122775547121,-0.0164336896387777,-0.00735343225356925,0.0162269952771512,0.00222051395675482,0.0118897840346951,0.0108234441880762,0.0192458252114537,0.0119205653301456,-0.0109744222502257,0.0294929353157252,-0.00177148110079641
"b2726",0.0185367997662174,-0.0159821057509025,0.00504716839729202,-0.00511070703303861,-0.000594185614729891,-0.0111420532643238,0.00824759482711373,-0.00236615070252026,-0.0159736763136207,-0.0185251659807485,-0.0117058999815281,-0.000586228339967782
"b2737",0.0114585290548356,0.00785403992590442,0.0355524981982758,-0.00240469384250462,0.00710471831439446,0.00785962530055845,-0.0168513535184083,-0.0171184490092823,-0.046245373418312,0.0334542294615246,0.0108637925467677,0.00310063894377959
"b2738",0.0134512096048565,-0.00857319256842225,-0.014521927251357,0.0285716351264782,-0.00589157359019072,0.0149183571088706,-0.0354977044242202,0.0112420290782461,-0.032926636414208,-0.0171318399166152,-0.0230574344302302,-0.000270768571425242
"b2740",0.0152972122850965,-0.0165944830035307,0.00745216908914551,-0.00842080926696577,0.00707437874088647,0.0406323851365405,-0.015560721229641,0.00548155597442228,-0.0217796855806535,-0.0104282804494926,-0.00655278000104622,0.000560081647076822
"b2742",-0.0194049906408933,0.00757764686623547,-0.0148396755928573,-0.00810276150861832,0.0134973842136046,3.67269739625507e-06,-0.0113357362193615,-0.0116354278120554,-0.00200535885330573,2.48370301255199e-05,-0.00181765067412012,-0.00139805172214579
"b2749",0.0200002980583454,0.00707427132417931,-0.00953526129093268,0.00372506925868273,-0.0114513714034263,-0.00618332255897036,0.00057970296819867,-0.00810249991784436,0.000465444636361558,0.0136056355676232,-0.00154164131009985,0.000831072313763218
"b2752",0.0197070069872822,-0.00335044237951498,-0.0209988403054396,0.00353515024927771,0.00668858688989035,0.00131688056478851,2.46019147267324e-06,0.00569962085519048,-0.0017367980130542,0.00300497271086966,0.000404532920657855,0.000707637136208674
"b2759",-0.00135450599397102,0.0298298007606644,-0.00199330979332355,-0.0134061742645369,0.00928258962078292,-0.0270003956740229,-0.0269609015685871,0.0391607555310715,0.0431406122398965,0.00924868177875033,-0.00025122451523107,0.00346955397474284
"b2762",0.0203767456807546,-0.00030121609623399,-0.0152756511753003,0.00046086093011462,0.00420223965906784,0.00316434750100864,0.000762680792536291,0.00379444165394111,-0.00335673472533377,-0.00210917587905748,-0.000529251120329222,-0.000238310459283901
"b2764",0.0202392472161844,-0.00421968243856042,-0.0155086051343592,0.00306130256545235,0.00433465439863057,0.0051955943929242,0.000212849489048518,0.0031620023401533,-0.00110935157567883,-0.000625340628713507,-0.000728031650648168,-0.000754869652306995
"b4463",-0.0153787672343141,0.00282968276220352,-0.0285342513315618,-0.000496225857639498,0.0242546899173088,-0.00570615208067003,-0.0183783507752963,-0.0146887448005896,0.0254907515878391,0.0105633710713158,0.024263087984118,0.00229147747716649
"b2774",-0.0163019063662687,0.00921879859547328,-0.0309785542987133,0.0174100624548695,0.00523207628934923,-0.0106806245273288,-0.0113887222322271,0.00613457896116542,-0.012531438857942,-0.0147235077115004,0.0107088926625443,-0.00314696163838517
"b2781",0.0179441790784249,0.0171163195262554,0.0147579871340403,-0.0101841397222103,0.0116444573445819,0.0111853842555408,-0.00057469019629294,-0.00244226281330274,0.00303370410727355,-0.0144437631350978,0.00643691679416097,0.00167289448859483
"b2785",0.0091604211696555,0.00278455115798192,-0.0316511533619045,-0.00628639704626664,0.0175660677069201,-0.040957621222765,-0.0452972911016423,-0.00738261508624937,0.017722197691541,-0.00633898166295977,0.0144776809590779,0.00231940140623183
"b2788",0.00453500628949039,0.0259600078252633,-0.0314734648281099,0.0327388823535944,0.0172921481225705,0.0186305275117081,0.0299816154292688,0.00153535548750549,0.00585101042859549,-0.00193035932893452,-0.00272192585030174,-0.000991149116010392
"b2789",-0.0137296603677899,0.00216228977819544,-0.00174677034269058,0.00027500368783871,0.0391541848114422,-0.0193210017867724,-0.0317315644006014,0.0394147722563683,-0.00177431619227923,0.00512946268331382,-0.00802068884702458,0.00457954209332142
"b2790",-0.0190082060711662,-0.00618839550888249,0.00108040214445707,-0.00573420871237699,0.00127517596309068,0.0209658666148246,0.0129399137351529,-0.0182323889394362,-0.0211748145323891,-0.00631420317302972,0.00631405486538785,-0.00155061958366033
"b2793",0.0137863554119783,-0.0279167539951379,-0.0160647725309065,-0.0224990012840976,-0.007711325525212,-0.00552991549585831,-0.00442514920658082,-0.00215098611637888,-0.00901324252697196,0.0122669172686353,0.00626020974316649,-0.000792866396584406
"b2794",0.019604210195729,-0.0066660442593365,0.00277624323434247,0.0134805720101917,-0.0128596193855746,-0.00220982487916917,-0.0024957785468108,-0.0117252478899153,0.00198512940391441,-0.00372633187322386,-0.0206778173560343,-0.000393442230211443
"b2795",-0.00202359732022582,-0.00646930469295835,-0.0420972717590489,-0.0384366340061765,-0.0226505093110695,-0.00800493907891844,-0.0182849044591749,0.026723522002382,-0.024662700460111,0.00504561094077409,-0.0221395440644906,4.64848109566217e-05
"b2804",0.013060696040969,-0.017527850578294,0.0185891810477652,-0.0143121239664574,0.020627371035345,-0.0162012149358444,0.0234293438607639,-0.013448816932414,0.0225564568501069,-0.00871351130579709,0.0376642445150812,0.00212448328908101
"b2808",0.0104685923317363,-0.0252860620672716,-0.0281299732225161,0.0247558320781171,0.00746639312114826,-0.00135982095653342,-0.00871924716820746,0.00880815718048116,0.0277393462643268,0.0242880141766661,0.00345097194522311,-0.00243093651761626
"b2818",0.00992175880964074,-0.0302162805226148,0.015903962098551,0.0378456223180459,-0.000388350680789436,-0.00434798522913002,0.000927255656744174,-0.00915085400698115,-0.000874634037765609,0.00917253429618428,-0.00212924774985889,-0.000660966046332497
"b2823",-0.0172461614114114,0.00569235812066015,-0.00577237869610831,0.0265644337540506,-0.0128673388454757,-0.0226946902368395,-0.000135533524642435,0.0112966584043513,0.0239595335077335,0.0159719826970349,-0.00308083973329237,0.000406491578212217
"b2824",-0.0107603209145043,-0.00737590218694901,-0.0210775736623211,0.0286638128527086,-0.0157719682493548,-0.0100230814121924,-0.0323310938981725,0.0468385988290141,-0.00522180383571171,0.0230267917350084,0.0138664047807142,-0.00273752556500961
"b2827",0.0192265175652724,-0.00240980949997081,0.0199475240293306,-0.00476172701006072,-0.0155295168816938,-0.00560110405944117,0.000980872402806444,-0.0126555215540537,0.00467484404873708,-0.00357369127113399,-0.0071366238315913,-0.000835895740929188
"b2829",0.019815685912969,0.0124258572685702,0.00724118875888589,0.00451958787698406,0.00252405440263289,-0.0101865955409068,-0.00482925527649609,-0.000734143777581763,-0.00318176439892574,-0.00416335183124511,-0.00410996547190246,0.000719120595356076
"b2831",0.0204986901127541,0.0073261117584682,-0.000304365905213004,0.00469307331497998,0.00810322177185549,0.000145804310246965,0.00320993965030344,0.00167365166147598,-0.00273128163948131,-0.0066198714433398,-0.00731527997299263,0.000501541979114745
"b2832",-0.0177796949810215,-0.0203318628147362,0.00526708218256322,0.00912939796081232,0.00438551106166326,0.00806282214508421,0.0114732872939085,-0.0173604035478107,-0.000589671207493926,-0.00576237630176599,0.00357531840236782,2.40030317883353e-06
"b2839",0.0110102844048265,-0.0256203691918535,-0.00730357455683766,0.0263139232968451,-0.00957353871291622,0.0275259603233249,-0.00186777972538077,-0.0165898017504971,-0.0250929853972501,-0.00556753094689485,-0.0296652019532743,-0.00094936189012032
